,vwc,month,dagger,date,time
9729,0.347144824,oct,m2,24.10.2023,11:00:00
9730,0.347110188,oct,m2,24.10.2023,11:15:00
9731,0.347279883,oct,m2,24.10.2023,11:30:00
9732,0.347227943,oct,m2,24.10.2023,11:45:00
9733,0.347176001,oct,m2,24.10.2023,12:00:00
9734,0.347515403,oct,m2,24.10.2023,12:15:00
9735,0.346902354,oct,m2,24.10.2023,12:30:00
9736,0.34669793,oct,m2,24.10.2023,12:45:00
9737,0.34669793,oct,m2,24.10.2023,13:00:00
9738,0.346476137,oct,m2,24.10.2023,13:15:00
9739,0.34628897,oct,m2,24.10.2023,13:30:00
9740,0.346101777,oct,m2,24.10.2023,13:45:00
9741,0.345897209,oct,m2,24.10.2023,14:00:00
9742,0.34572731,oct,m2,24.10.2023,14:15:00
9743,0.345540038,oct,m2,24.10.2023,14:30:00
9744,0.345370102,oct,m2,24.10.2023,14:45:00
9745,0.345387465,oct,m2,24.10.2023,15:00:00
9746,0.345234886,oct,m2,24.10.2023,15:15:00
9747,0.345422191,oct,m2,24.10.2023,15:30:00
9748,0.344860197,oct,m2,24.10.2023,15:45:00
9749,0.344860197,oct,m2,24.10.2023,16:00:00
9750,0.34470758,oct,m2,24.10.2023,16:15:00
9751,0.344554957,oct,m2,24.10.2023,16:30:00
9752,0.344402328,oct,m2,24.10.2023,16:45:00
9753,0.344437114,oct,m2,24.10.2023,17:00:00
9754,0.344471899,oct,m2,24.10.2023,17:15:00
9755,0.344489291,oct,m2,24.10.2023,17:30:00
9756,0.344524074,oct,m2,24.10.2023,17:45:00
9757,0.344354076,oct,m2,24.10.2023,18:00:00
9758,0.344388868,oct,m2,24.10.2023,18:15:00
9759,0.34442366,oct,m2,24.10.2023,18:30:00
9760,0.344645809,oct,m2,24.10.2023,18:45:00
9761,0.344458451,oct,m2,24.10.2023,19:00:00
9762,0.344305867,oct,m2,24.10.2023,19:15:00
9763,0.344323267,oct,m2,24.10.2023,19:30:00
9764,0.344358066,oct,m2,24.10.2023,19:45:00
9765,0.344375465,oct,m2,24.10.2023,20:00:00
9766,0.344222895,oct,m2,24.10.2023,20:15:00
9767,0.344257702,oct,m2,24.10.2023,20:30:00
9768,0.344275105,oct,m2,24.10.2023,20:45:00
9769,0.344479856,oct,m2,24.10.2023,21:00:00
9770,0.344497254,oct,m2,24.10.2023,21:15:00
9771,0.344514651,oct,m2,24.10.2023,21:30:00
9772,0.344514651,oct,m2,24.10.2023,21:45:00
9773,0.344327314,oct,m2,24.10.2023,22:00:00
9774,0.344344717,oct,m2,24.10.2023,22:15:00
9775,0.344549445,oct,m2,24.10.2023,22:30:00
9776,0.344549445,oct,m2,24.10.2023,22:45:00
9777,0.344549445,oct,m2,24.10.2023,23:00:00
9778,0.344549445,oct,m2,24.10.2023,23:15:00
9779,0.344549445,oct,m2,24.10.2023,23:30:00
9780,0.344532048,oct,m2,24.10.2023,23:45:00
9781,0.344514651,oct,m2,25.10.2023,00:00:00
9782,0.345263734,oct,m2,25.10.2023,00:15:00
9783,0.351427513,oct,m2,25.10.2023,00:30:00
9784,0.349749341,oct,m2,25.10.2023,00:45:00
9785,0.349172208,oct,m2,25.10.2023,01:00:00
9786,0.348798821,oct,m2,25.10.2023,01:15:00
9787,0.348594806,oct,m2,25.10.2023,01:30:00
9788,0.348594806,oct,m2,25.10.2023,01:45:00
9789,0.348408041,oct,m2,25.10.2023,02:00:00
9790,0.348408041,oct,m2,25.10.2023,02:15:00
9791,0.348221249,oct,m2,25.10.2023,02:30:00
9792,0.348034431,oct,m2,25.10.2023,02:45:00
9793,0.348034431,oct,m2,25.10.2023,03:00:00
9794,0.348034431,oct,m2,25.10.2023,03:15:00
9795,0.348017133,oct,m2,25.10.2023,03:30:00
9796,0.347830283,oct,m2,25.10.2023,03:45:00
9797,0.34781298,oct,m2,25.10.2023,04:00:00
9798,0.34781298,oct,m2,25.10.2023,04:15:00
9799,0.347626098,oct,m2,25.10.2023,04:30:00
9800,0.347626098,oct,m2,25.10.2023,04:45:00
9801,0.347626098,oct,m2,25.10.2023,05:00:00
9802,0.348373466,oct,m2,25.10.2023,05:15:00
9803,0.349493723,oct,m2,25.10.2023,05:30:00
9804,0.350426543,oct,m2,25.10.2023,05:45:00
9805,0.350799486,oct,m2,25.10.2023,06:00:00
9806,0.351172322,oct,m2,25.10.2023,06:15:00
9807,0.355080714,oct,m2,25.10.2023,06:30:00
9808,0.356752164,oct,m2,25.10.2023,06:45:00
9809,0.358050699,oct,m2,25.10.2023,07:00:00
9810,0.359162696,oct,m2,25.10.2023,07:15:00
9811,0.361551836,oct,m2,25.10.2023,07:30:00
9812,0.36506043,oct,m2,25.10.2023,07:45:00
9813,0.366333877,oct,m2,25.10.2023,08:00:00
9814,0.367622846,oct,m2,25.10.2023,08:15:00
9815,0.37016354,oct,m2,25.10.2023,08:30:00
9816,0.376393529,oct,m2,25.10.2023,08:45:00
9817,0.37946421,oct,m2,25.10.2023,09:00:00
9818,0.383453075,oct,m2,25.10.2023,09:15:00
9819,0.387248138,oct,m2,25.10.2023,09:30:00
9820,0.393181755,oct,m2,25.10.2023,09:45:00
9821,0.406602237,oct,m2,25.10.2023,10:00:00
9822,0.409955404,oct,m2,25.10.2023,10:15:00
9823,0.409746354,oct,m2,25.10.2023,10:30:00
9824,0.409165704,oct,m2,25.10.2023,10:45:00
9825,0.406655302,oct,m2,25.10.2023,11:00:00
9826,0.403587413,oct,m2,25.10.2023,11:15:00
9827,0.401260165,oct,m2,25.10.2023,11:30:00
9828,0.403929316,oct,m2,25.10.2023,11:45:00
9829,0.402661305,oct,m2,25.10.2023,12:00:00
9830,0.401407732,oct,m2,25.10.2023,12:15:00
9831,0.40104933,oct,m2,25.10.2023,12:30:00
9832,0.398701248,oct,m2,25.10.2023,12:45:00
9833,0.397068054,oct,m2,25.10.2023,13:00:00
9834,0.395628637,oct,m2,25.10.2023,13:15:00
9835,0.394187524,oct,m2,25.10.2023,13:30:00
9836,0.399762385,oct,m2,25.10.2023,13:45:00
9837,0.397427642,oct,m2,25.10.2023,14:00:00
9838,0.396152668,oct,m2,25.10.2023,14:15:00
9839,0.394696162,oct,m2,25.10.2023,14:30:00
9840,0.393614631,oct,m2,25.10.2023,14:45:00
9841,0.403135125,oct,m2,25.10.2023,15:00:00
9842,0.399910103,oct,m2,25.10.2023,15:15:00
9843,0.397935026,oct,m2,25.10.2023,15:30:00
9844,0.396316668,oct,m2,25.10.2023,15:45:00
9845,0.401165299,oct,m2,25.10.2023,16:00:00
9846,0.400806804,oct,m2,25.10.2023,16:15:00
9847,0.399028609,oct,m2,25.10.2023,16:30:00
9848,0.400300535,oct,m2,25.10.2023,16:45:00
9849,0.408359765,oct,m2,25.10.2023,17:00:00
9850,0.421837481,oct,m2,25.10.2023,17:15:00
9851,0.415302697,oct,m2,25.10.2023,17:30:00
9852,0.41936913,oct,m2,25.10.2023,17:45:00
9853,0.416557183,oct,m2,25.10.2023,18:00:00
9854,0.411593142,oct,m2,25.10.2023,18:15:00
9855,0.407693874,oct,m2,25.10.2023,18:30:00
9856,0.40483869,oct,m2,25.10.2023,18:45:00
9857,0.403766246,oct,m2,25.10.2023,19:00:00
9858,0.405195959,oct,m2,25.10.2023,19:15:00
9859,0.403050753,oct,m2,25.10.2023,19:30:00
9860,0.401260165,oct,m2,25.10.2023,19:45:00
9861,0.399287456,oct,m2,25.10.2023,20:00:00
9862,0.397850744,oct,m2,25.10.2023,20:15:00
9863,0.400363877,oct,m2,25.10.2023,20:30:00
9864,0.399287456,oct,m2,25.10.2023,20:45:00
9865,0.397311539,oct,m2,25.10.2023,21:00:00
9866,0.395872493,oct,m2,25.10.2023,21:15:00
9867,0.394988212,oct,m2,25.10.2023,21:30:00
9868,0.393382137,oct,m2,25.10.2023,21:45:00
9869,0.392480066,oct,m2,25.10.2023,22:00:00
9870,0.392660533,oct,m2,25.10.2023,22:15:00
9871,0.392496118,oct,m2,25.10.2023,22:30:00
9872,0.396296207,oct,m2,25.10.2023,22:45:00
9873,0.400965009,oct,m2,25.10.2023,23:00:00
9874,0.400785771,oct,m2,25.10.2023,23:15:00
9875,0.401534173,oct,m2,25.10.2023,23:30:00
9876,0.403145317,oct,m2,25.10.2023,23:45:00
9877,0.404754314,oct,m2,26.10.2023,00:00:00
9878,0.402429518,oct,m2,26.10.2023,00:15:00
9879,0.405841473,oct,m2,26.10.2023,00:30:00
9880,0.40281901,oct,m2,26.10.2023,00:45:00
9881,0.400669822,oct,m2,26.10.2023,01:00:00
9882,0.398875917,oct,m2,26.10.2023,01:15:00
9883,0.397454802,oct,m2,26.10.2023,01:30:00
9884,0.396016113,oct,m2,26.10.2023,01:45:00
9885,0.394951969,oct,m2,26.10.2023,02:00:00
9886,0.393870916,oct,m2,26.10.2023,02:15:00
9887,0.392969308,oct,m2,26.10.2023,02:30:00
9888,0.392067039,oct,m2,26.10.2023,02:45:00
9889,0.391344746,oct,m2,26.10.2023,03:00:00
9890,0.390638136,oct,m2,26.10.2023,03:15:00
9891,0.389915015,oct,m2,26.10.2023,03:30:00
9892,0.389207616,oct,m2,26.10.2023,03:45:00
9893,0.388680855,oct,m2,26.10.2023,04:00:00
9894,0.388153885,oct,m2,26.10.2023,04:15:00
9895,0.387791665,oct,m2,26.10.2023,04:30:00
9896,0.387264338,oct,m2,26.10.2023,04:45:00
9897,0.386918074,oct,m2,26.10.2023,05:00:00
9898,0.386555504,oct,m2,26.10.2023,05:15:00
9899,0.386192828,oct,m2,26.10.2023,05:30:00
9900,0.38601145,oct,m2,26.10.2023,05:45:00
9901,0.385830046,oct,m2,26.10.2023,06:00:00
9902,0.385648615,oct,m2,26.10.2023,06:15:00
9903,0.385467158,oct,m2,26.10.2023,06:30:00
9904,0.385285674,oct,m2,26.10.2023,06:45:00
9905,0.385104164,oct,m2,26.10.2023,07:00:00
9906,0.384922627,oct,m2,26.10.2023,07:15:00
9907,0.384741064,oct,m2,26.10.2023,07:30:00
9908,0.384377858,oct,m2,26.10.2023,07:45:00
9909,0.384196216,oct,m2,26.10.2023,08:00:00
9910,0.383832851,oct,m2,26.10.2023,08:15:00
9911,0.383816556,oct,m2,26.10.2023,08:30:00
9912,0.383618528,oct,m2,26.10.2023,08:45:00
9913,0.383222363,oct,m2,26.10.2023,09:00:00
9914,0.382660492,oct,m2,26.10.2023,09:15:00
9915,0.382462254,oct,m2,26.10.2023,09:30:00
9916,0.382247643,oct,m2,26.10.2023,09:45:00
9917,0.38186732,oct,m2,26.10.2023,10:00:00
9918,0.381668936,oct,m2,26.10.2023,10:15:00
9919,0.381454156,oct,m2,26.10.2023,10:30:00
9920,0.381437797,oct,m2,26.10.2023,10:45:00
9921,0.381057191,oct,m2,26.10.2023,11:00:00
9922,0.380875028,oct,m2,26.10.2023,11:15:00
9923,0.38084228,oct,m2,26.10.2023,11:30:00
9924,0.387746248,oct,m2,26.10.2023,11:45:00
9925,0.410186592,oct,m2,26.10.2023,12:00:00
9926,0.410364445,oct,m2,26.10.2023,12:15:00
9927,0.409474917,oct,m2,26.10.2023,12:30:00
9928,0.421148035,oct,m2,26.10.2023,12:45:00
9929,0.429736263,oct,m2,26.10.2023,13:00:00
9930,0.425003439,oct,m2,26.10.2023,13:15:00
9931,0.418133005,oct,m2,26.10.2023,13:30:00
9932,0.414062302,oct,m2,26.10.2023,13:45:00
9933,0.411399939,oct,m2,26.10.2023,14:00:00
9934,0.410511158,oct,m2,26.10.2023,14:15:00
9935,0.409977572,oct,m2,26.10.2023,14:30:00
9936,0.40837538,oct,m2,26.10.2023,14:45:00
9937,0.406771041,oct,m2,26.10.2023,15:00:00
9938,0.404807265,oct,m2,26.10.2023,15:15:00
9939,0.40337705,oct,m2,26.10.2023,15:30:00
9940,0.402108432,oct,m2,26.10.2023,15:45:00
9941,0.401212733,oct,m2,26.10.2023,16:00:00
9942,0.400479866,oct,m2,26.10.2023,16:15:00
9943,0.399403485,oct,m2,26.10.2023,16:30:00
9944,0.398146502,oct,m2,26.10.2023,16:45:00
9945,0.397068054,oct,m2,26.10.2023,17:00:00
9946,0.396888219,oct,m2,26.10.2023,17:15:00
9947,0.396708359,oct,m2,26.10.2023,17:30:00
9948,0.395808657,oct,m2,26.10.2023,17:45:00
9949,0.395088419,oct,m2,26.10.2023,18:00:00
9950,0.394908293,oct,m2,26.10.2023,18:15:00
9951,0.394187524,oct,m2,26.10.2023,18:30:00
9952,0.393646669,oct,m2,26.10.2023,18:45:00
9953,0.393105576,oct,m2,26.10.2023,19:00:00
9954,0.392564243,oct,m2,26.10.2023,19:15:00
9955,0.391119524,oct,m2,26.10.2023,19:30:00
9956,0.391300207,oct,m2,26.10.2023,19:45:00
9957,0.390396528,oct,m2,26.10.2023,20:00:00
9958,0.390034871,oct,m2,26.10.2023,20:15:00
9959,0.389492187,oct,m2,26.10.2023,20:30:00
9960,0.389130264,oct,m2,26.10.2023,20:45:00
9961,0.388587182,oct,m2,26.10.2023,21:00:00
9962,0.388224995,oct,m2,26.10.2023,21:15:00
9963,0.388043861,oct,m2,26.10.2023,21:30:00
9964,0.387500302,oct,m2,26.10.2023,21:45:00
9965,0.387319062,oct,m2,26.10.2023,22:00:00
9966,0.386956504,oct,m2,26.10.2023,22:15:00
9967,0.386412467,oct,m2,26.10.2023,22:30:00
9968,0.386049643,oct,m2,26.10.2023,22:45:00
9969,0.385505209,oct,m2,26.10.2023,23:00:00
9970,0.385158374,oct,m2,26.10.2023,23:15:00
9971,0.384811453,oct,m2,26.10.2023,23:30:00
9972,0.384448172,oct,m2,26.10.2023,23:45:00
9973,0.384266492,oct,m2,27.10.2023,00:00:00
9974,0.383903052,oct,m2,27.10.2023,00:15:00
9975,0.384811453,oct,m2,27.10.2023,00:30:00
9976,0.385537696,oct,m2,27.10.2023,00:45:00
9977,0.388076208,oct,m2,27.10.2023,01:00:00
9978,0.390609524,oct,m2,27.10.2023,01:15:00
9979,0.39169364,oct,m2,27.10.2023,01:30:00
9980,0.391890301,oct,m2,27.10.2023,01:45:00
9981,0.392267457,oct,m2,27.10.2023,02:00:00
9982,0.39190637,oct,m2,27.10.2023,02:15:00
9983,0.39136454,oct,m2,27.10.2023,02:30:00
9984,0.390822473,oct,m2,27.10.2023,02:45:00
9985,0.390280166,oct,m2,27.10.2023,03:00:00
9986,0.38955672,oct,m2,27.10.2023,03:15:00
9987,0.389013857,oct,m2,27.10.2023,03:30:00
9988,0.388470755,oct,m2,27.10.2023,03:45:00
9989,0.387927415,oct,m2,27.10.2023,04:00:00
9990,0.387581243,oct,m2,27.10.2023,04:15:00
9991,0.387234985,oct,m2,27.10.2023,04:30:00
9992,0.386872434,oct,m2,27.10.2023,04:45:00
9993,0.386509776,oct,m2,27.10.2023,05:00:00
9994,0.385965591,oct,m2,27.10.2023,05:15:00
9995,0.385784143,oct,m2,27.10.2023,05:30:00
9996,0.385421168,oct,m2,27.10.2023,05:45:00
9997,0.38523964,oct,m2,27.10.2023,06:00:00
9998,0.384876506,oct,m2,27.10.2023,06:15:00
9999,0.384694899,oct,m2,27.10.2023,06:30:00
10000,0.384513265,oct,m2,27.10.2023,06:45:00
10001,0.384331605,oct,m2,27.10.2023,07:00:00
10002,0.383968205,oct,m2,27.10.2023,07:15:00
10003,0.383786466,oct,m2,27.10.2023,07:30:00
10004,0.3836047,oct,m2,27.10.2023,07:45:00
10005,0.383422907,oct,m2,27.10.2023,08:00:00
10006,0.383241088,oct,m2,27.10.2023,08:15:00
10007,0.383059242,oct,m2,27.10.2023,08:30:00
10008,0.382844733,oct,m2,27.10.2023,08:45:00
10009,0.382662825,oct,m2,27.10.2023,09:00:00
10010,0.382480889,oct,m2,27.10.2023,09:15:00
10011,0.382646501,oct,m2,27.10.2023,09:30:00
10012,0.385356175,oct,m2,27.10.2023,09:45:00
10013,0.387895058,oct,m2,27.10.2023,10:00:00
10014,0.393137643,oct,m2,27.10.2023,10:15:00
10015,0.394399754,oct,m2,27.10.2023,10:30:00
10016,0.393646669,oct,m2,27.10.2023,10:45:00
10017,0.395072439,oct,m2,27.10.2023,11:00:00
10018,0.401149487,oct,m2,27.10.2023,11:15:00
10019,0.402924657,oct,m2,27.10.2023,11:30:00
10020,0.43694132,oct,m2,27.10.2023,11:45:00
10021,0.423108745,oct,m2,27.10.2023,12:00:00
10022,0.417272379,oct,m2,27.10.2023,12:15:00
10023,0.413537494,oct,m2,27.10.2023,12:30:00
10024,0.411035778,oct,m2,27.10.2023,12:45:00
10025,0.408513118,oct,m2,27.10.2023,13:00:00
10026,0.406730233,oct,m2,27.10.2023,13:15:00
10027,0.404765995,oct,m2,27.10.2023,13:30:00
10028,0.403303942,oct,m2,27.10.2023,13:45:00
10029,0.402050747,oct,m2,27.10.2023,14:00:00
10030,0.400796251,oct,m2,27.10.2023,14:15:00
10031,0.399540455,oct,m2,27.10.2023,14:30:00
10032,0.398087775,oct,m2,27.10.2023,14:45:00
10033,0.397188896,oct,m2,27.10.2023,15:00:00
10034,0.39627341,oct,m2,27.10.2023,15:15:00
10035,0.395553279,oct,m2,27.10.2023,15:30:00
10036,0.394832723,oct,m2,27.10.2023,15:45:00
10037,0.393931431,oct,m2,27.10.2023,16:00:00
10038,0.39537318,oct,m2,27.10.2023,16:15:00
10039,0.400242378,oct,m2,27.10.2023,16:30:00
10040,0.398822274,oct,m2,27.10.2023,16:45:00
10041,0.398283359,oct,m2,27.10.2023,17:00:00
10042,0.397760109,oct,m2,27.10.2023,17:15:00
10043,0.396876941,oct,m2,27.10.2023,17:30:00
10044,0.39599316,oct,m2,27.10.2023,17:45:00
10045,0.395649052,oct,m2,27.10.2023,18:00:00
10046,0.394764426,oct,m2,27.10.2023,18:15:00
10047,0.393879186,oct,m2,27.10.2023,18:30:00
10048,0.392993333,oct,m2,27.10.2023,18:45:00
10049,0.394091496,oct,m2,27.10.2023,19:00:00
10050,0.393025403,oct,m2,27.10.2023,19:15:00
10051,0.39123587,oct,m2,27.10.2023,19:30:00
10052,0.390545109,oct,m2,27.10.2023,19:45:00
10053,0.390034871,oct,m2,27.10.2023,20:00:00
10054,0.389870126,oct,m2,27.10.2023,20:15:00
10055,0.389146408,oct,m2,27.10.2023,20:30:00
10056,0.388603341,oct,m2,27.10.2023,20:45:00
10057,0.388241163,oct,m2,27.10.2023,21:00:00
10058,0.387532679,oct,m2,27.10.2023,21:15:00
10059,0.387713882,oct,m2,27.10.2023,21:30:00
10060,0.387713882,oct,m2,27.10.2023,21:45:00
10061,0.387170193,oct,m2,27.10.2023,22:00:00
10062,0.386807602,oct,m2,27.10.2023,22:15:00
10063,0.387186392,oct,m2,27.10.2023,22:30:00
10064,0.387548867,oct,m2,27.10.2023,22:45:00
10065,0.389540587,oct,m2,27.10.2023,23:00:00
10066,0.392792845,oct,m2,27.10.2023,23:15:00
10067,0.396216465,oct,m2,27.10.2023,23:30:00
10068,0.397115827,oct,m2,27.10.2023,23:45:00
10069,0.413383879,oct,m2,28.10.2023,00:00:00
10070,0.413190994,oct,m2,28.10.2023,00:15:00
10071,0.434464658,oct,m2,28.10.2023,00:30:00
10072,0.441050798,oct,m2,28.10.2023,00:45:00
10073,0.453624285,oct,m2,28.10.2023,01:00:00
10074,0.452938988,oct,m2,28.10.2023,01:15:00
10075,0.445200144,oct,m2,28.10.2023,01:30:00
10076,0.435146403,oct,m2,28.10.2023,01:45:00
10077,0.436538431,oct,m2,28.10.2023,02:00:00
10078,0.434101269,oct,m2,28.10.2023,02:15:00
10079,0.433403982,oct,m2,28.10.2023,02:30:00
10080,0.435146403,oct,m2,28.10.2023,02:45:00
10081,0.434623955,oct,m2,28.10.2023,03:00:00
10082,0.440357754,oct,m2,28.10.2023,03:15:00
10083,0.433403982,oct,m2,28.10.2023,03:30:00
10084,0.427109303,oct,m2,28.10.2023,03:45:00
10085,0.422893755,oct,m2,28.10.2023,04:00:00
10086,0.417779588,oct,m2,28.10.2023,04:15:00
10087,0.414609504,oct,m2,28.10.2023,04:30:00
10088,0.411786309,oct,m2,28.10.2023,04:45:00
10089,0.409652876,oct,m2,28.10.2023,05:00:00
10090,0.408050295,oct,m2,28.10.2023,05:15:00
10091,0.40591018,oct,m2,28.10.2023,05:30:00
10092,0.404481315,oct,m2,28.10.2023,05:45:00
10093,0.403229666,oct,m2,28.10.2023,06:00:00
10094,0.402171576,oct,m2,28.10.2023,06:15:00
10095,0.401291786,oct,m2,28.10.2023,06:30:00
10096,0.400395547,oct,m2,28.10.2023,06:45:00
10097,0.399498645,oct,m2,28.10.2023,07:00:00
10098,0.398960186,oct,m2,28.10.2023,07:15:00
10099,0.398421488,oct,m2,28.10.2023,07:30:00
10100,0.397882552,oct,m2,28.10.2023,07:45:00
10101,0.397163599,oct,m2,28.10.2023,08:00:00
10102,0.39678803,oct,m2,28.10.2023,08:15:00
10103,0.396232414,oct,m2,28.10.2023,08:30:00
10104,0.395872493,oct,m2,28.10.2023,08:45:00
10105,0.39567653,oct,m2,28.10.2023,09:00:00
10106,0.394924277,oct,m2,28.10.2023,09:15:00
10107,0.394531967,oct,m2,28.10.2023,09:30:00
10108,0.394303758,oct,m2,28.10.2023,09:45:00
10109,0.394091496,oct,m2,28.10.2023,10:00:00
10110,0.393879186,oct,m2,28.10.2023,10:15:00
10111,0.392913153,oct,m2,28.10.2023,10:30:00
10112,0.394308025,oct,m2,28.10.2023,10:45:00
10113,0.393554711,oct,m2,28.10.2023,11:00:00
10114,0.392275329,oct,m2,28.10.2023,11:15:00
10115,0.391914129,oct,m2,28.10.2023,11:30:00
10116,0.391882003,oct,m2,28.10.2023,11:45:00
10117,0.391653148,oct,m2,28.10.2023,12:00:00
10118,0.390914135,oct,m2,28.10.2023,12:15:00
10119,0.390190766,oct,m2,28.10.2023,12:30:00
10120,0.389104916,oct,m2,28.10.2023,12:45:00
10121,0.388561633,oct,m2,28.10.2023,13:00:00
10122,0.388199311,oct,m2,28.10.2023,13:15:00
10123,0.387985773,oct,m2,28.10.2023,13:30:00
10124,0.387623272,oct,m2,28.10.2023,13:45:00
10125,0.387441982,oct,m2,28.10.2023,14:00:00
10126,0.386897952,oct,m2,28.10.2023,14:15:00
10127,0.386535132,oct,m2,28.10.2023,14:30:00
10128,0.386006929,oct,m2,28.10.2023,14:45:00
10129,0.385857862,oct,m2,28.10.2023,15:00:00
10130,0.385527232,oct,m2,28.10.2023,15:15:00
10131,0.385361892,oct,m2,28.10.2023,15:30:00
10132,0.385212783,oct,m2,28.10.2023,15:45:00
10133,0.385212783,oct,m2,28.10.2023,16:00:00
10134,0.384865771,oct,m2,28.10.2023,16:15:00
10135,0.384700363,oct,m2,28.10.2023,16:30:00
10136,0.384716626,oct,m2,28.10.2023,16:45:00
10137,0.384369499,oct,m2,28.10.2023,17:00:00
10138,0.384220319,oct,m2,28.10.2023,17:15:00
10139,0.38405485,oct,m2,28.10.2023,17:30:00
10140,0.384071131,oct,m2,28.10.2023,17:45:00
10141,0.383707571,oct,m2,28.10.2023,18:00:00
10142,0.383723862,oct,m2,28.10.2023,18:15:00
10143,0.387914464,oct,m2,28.10.2023,18:30:00
10144,0.388095638,oct,m2,28.10.2023,18:45:00
10145,0.388820067,oct,m2,28.10.2023,19:00:00
10146,0.392255308,oct,m2,28.10.2023,19:15:00
10147,0.399815022,oct,m2,28.10.2023,19:30:00
10148,0.399276594,oct,m2,28.10.2023,19:45:00
10149,0.398199023,oct,m2,28.10.2023,20:00:00
10150,0.403577332,oct,m2,28.10.2023,20:15:00
10151,0.413552966,oct,m2,28.10.2023,20:30:00
10152,0.43290574,oct,m2,28.10.2023,20:45:00
10153,0.445571715,oct,m2,28.10.2023,21:00:00
10154,0.446606465,oct,m2,28.10.2023,21:15:00
10155,0.43812805,oct,m2,28.10.2023,21:30:00
10156,0.432382195,oct,m2,28.10.2023,21:45:00
10157,0.42732405,oct,m2,28.10.2023,22:00:00
10158,0.423812357,oct,m2,28.10.2023,22:15:00
10159,0.420466419,oct,m2,28.10.2023,22:30:00
10160,0.416772518,oct,m2,28.10.2023,22:45:00
10161,0.41429323,oct,m2,28.10.2023,23:00:00
10162,0.414115939,oct,m2,28.10.2023,23:15:00
10163,0.413583907,oct,m2,28.10.2023,23:30:00
10164,0.414115939,oct,m2,28.10.2023,23:45:00
10165,0.412519127,oct,m2,29.10.2023,00:00:00
10166,0.411097934,oct,m2,29.10.2023,00:15:00
10167,0.409512645,oct,m2,29.10.2023,00:30:00
10168,0.407731428,oct,m2,29.10.2023,00:45:00
10169,0.406661425,oct,m2,29.10.2023,01:00:00
10170,0.405427575,oct,m2,29.10.2023,01:15:00
10171,0.404176766,oct,m2,29.10.2023,01:30:00
10172,0.403103609,oct,m2,29.10.2023,01:45:00
10173,0.402403418,oct,m2,29.10.2023,02:00:00
10174,0.402045285,oct,m2,29.10.2023,02:15:00
10175,0.402240147,oct,m2,29.10.2023,02:30:00
10176,0.401702842,oct,m2,29.10.2023,02:45:00
10177,0.400986065,oct,m2,29.10.2023,03:00:00
10178,0.400268863,oct,m2,29.10.2023,03:15:00
10179,0.399730683,oct,m2,29.10.2023,03:30:00
10180,0.399192265,oct,m2,29.10.2023,03:45:00
10181,0.398653607,oct,m2,29.10.2023,04:00:00
10182,0.399192265,oct,m2,29.10.2023,04:15:00
10183,0.399551237,oct,m2,29.10.2023,04:30:00
10184,0.400806804,oct,m2,29.10.2023,04:45:00
10185,0.400448203,oct,m2,29.10.2023,05:00:00
10186,0.399746534,oct,m2,29.10.2023,05:15:00
10187,0.399567093,oct,m2,29.10.2023,05:30:00
10188,0.399028609,oct,m2,29.10.2023,05:45:00
10189,0.399192265,oct,m2,29.10.2023,06:00:00
10190,0.398474002,oct,m2,29.10.2023,06:15:00
10191,0.398474002,oct,m2,29.10.2023,06:30:00
10192,0.397755315,oct,m2,29.10.2023,06:45:00
10193,0.397395812,oct,m2,29.10.2023,07:00:00
10194,0.397020278,oct,m2,29.10.2023,07:15:00
10195,0.397739409,oct,m2,29.10.2023,07:30:00
10196,0.397363981,oct,m2,29.10.2023,07:45:00
10197,0.39718418,oct,m2,29.10.2023,08:00:00
10198,0.399519524,oct,m2,29.10.2023,08:15:00
10199,0.404355533,oct,m2,29.10.2023,08:30:00
10200,0.415548941,oct,m2,29.10.2023,08:45:00
10201,0.463060807,oct,m2,29.10.2023,09:00:00
10202,0.46136126,oct,m2,29.10.2023,09:15:00
10203,0.448874177,oct,m2,29.10.2023,09:30:00
10204,0.439546166,oct,m2,29.10.2023,09:45:00
10205,0.455548617,oct,m2,29.10.2023,10:00:00
10206,0.465591083,oct,m2,29.10.2023,10:15:00
10207,0.471996301,oct,m2,29.10.2023,10:30:00
10208,0.477037084,oct,m2,29.10.2023,10:45:00
10209,0.469129253,oct,m2,29.10.2023,11:00:00
10210,0.450907641,oct,m2,29.10.2023,11:15:00
10211,0.447984646,oct,m2,29.10.2023,11:30:00
10212,0.455021165,oct,m2,29.10.2023,11:45:00
10213,0.454151069,oct,m2,29.10.2023,12:00:00
10214,0.44104731,oct,m2,29.10.2023,12:15:00
10215,0.433907362,oct,m2,29.10.2023,12:30:00
10216,0.427759393,oct,m2,29.10.2023,12:45:00
10217,0.423866692,oct,m2,29.10.2023,13:00:00
10218,0.421210521,oct,m2,29.10.2023,13:15:00
10219,0.418886193,oct,m2,29.10.2023,13:30:00
10220,0.41747239,oct,m2,29.10.2023,13:45:00
10221,0.41623392,oct,m2,29.10.2023,14:00:00
10222,0.414816932,oct,m2,29.10.2023,14:15:00
10223,0.419592458,oct,m2,29.10.2023,14:30:00
10224,0.423293378,oct,m2,29.10.2023,14:45:00
10225,0.420681608,oct,m2,29.10.2023,15:00:00
10226,0.418386891,oct,m2,29.10.2023,15:15:00
10227,0.416472485,oct,m2,29.10.2023,15:30:00
